Table A-226: Other Organic Commercial Fertilizer Consumption on Agricultural Lands (kt N),,,,,,,,,,,,,,,,,,,,,,,,,
Activity,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Other Commercial Organic Fertilizer Na,4,8,6,5,8,10,13,14,12,11,9,7,8,8,9,10,12,15,12,10,10,11,11,10,10
"a Includes dried blood,  tankage, compost, other.  Excludes dried manure and sewage sludge used as commercial fertilizer to avoid double counting.",,,,,,,,,,,,,,,,,,,,,,,,,
